usage_id,customer_id,call_minutes,data_used_MB,text_messages,usage_date
5849,5849,544,7971.75,62,2024-06-24
5850,5850,284,5447.48,355,2024-07-14
5851,5851,369,4098.03,338,2024-06-23
5852,5852,114,2433.92,332,2024-12-22
5853,5853,49,4821.69,121,2024-08-06
5854,5854,454,3859.29,157,2025-02-27
5855,5855,233,5544.6,132,2024-04-28
5856,5856,426,5276.98,78,2024-03-31
5857,5857,119,1780.86,150,2024-04-17
5858,5858,508,2900.32,61,2024-12-01
5859,5859,166,9136.39,202,2024-09-04
5860,5860,539,3843.83,31,2025-02-25
5861,5861,92,8381.69,68,2024-03-27
5862,5862,310,3992.63,245,2025-03-06
5863,5863,406,4981.44,180,2025-01-02
5864,5864,52,3737.18,174,2024-04-12
5865,5865,552,6081.06,346,2024-12-15
5866,5866,408,946.85,22,2024-05-18
5867,5867,234,2121.62,370,2024-12-05
5868,5868,197,8278.41,245,2024-04-11
5869,5869,310,2610.27,72,2024-06-30
5870,5870,277,646.28,144,2024-04-10
5871,5871,570,1630.85,344,2025-02-19
5872,5872,80,7492.62,12,2024-09-21
5873,5873,150,9475.82,161,2024-10-29
5874,5874,426,3703.5,103,2024-03-16
5875,5875,141,3919.32,448,2024-09-20
5876,5876,49,2601.58,175,2025-01-27
5877,5877,23,6992.77,215,2025-02-22
5878,5878,572,9204.98,66,2024-08-18
5879,5879,484,4526.6,297,2024-10-24
5880,5880,216,6842.0,434,2024-12-15
5881,5881,31,3998.46,207,2025-01-18
5882,5882,320,3319.19,200,2024-03-19
5883,5883,486,5763.01,346,2024-08-14
5884,5884,155,7149.51,301,2025-03-10
5885,5885,228,7096.09,439,2024-08-15
5886,5886,460,9055.39,95,2025-01-06
5887,5887,534,5049.48,381,2024-07-15
5888,5888,423,8047.95,426,2024-04-08
5889,5889,358,325.18,125,2024-07-31
5890,5890,464,4926.09,315,2024-06-13
5891,5891,208,3085.26,351,2024-09-11
5892,5892,198,7583.74,144,2025-01-08
5893,5893,320,7574.28,423,2024-10-08
5894,5894,431,4457.11,293,2024-05-27
5895,5895,412,8253.03,492,2024-08-15
5896,5896,596,2724.4,189,2024-03-23
5897,5897,520,3257.06,321,2024-10-26
5898,5898,99,798.1,260,2024-08-21
5899,5899,477,8891.19,107,2024-11-16
5900,5900,367,1585.2,267,2024-06-27
5901,5901,549,1664.61,33,2024-04-27
5902,5902,485,1899.41,411,2024-08-03
5903,5903,8,651.76,48,2024-05-21
5904,5904,98,4364.88,295,2024-06-03
5905,5905,352,3600.39,107,2024-09-07
5906,5906,206,5555.49,470,2024-08-09
5907,5907,519,8708.68,72,2024-08-08
5908,5908,105,5713.33,386,2025-03-05
5909,5909,290,2669.03,497,2025-03-16
5910,5910,76,6096.93,383,2024-12-12
5911,5911,330,1948.44,251,2025-02-24
5912,5912,185,6282.63,35,2024-09-08
5913,5913,465,7980.12,418,2024-08-14
5914,5914,292,9339.77,0,2024-05-20
5915,5915,158,8191.37,360,2024-07-20
5916,5916,124,8121.81,314,2025-02-16
5917,5917,588,1466.01,494,2024-10-27
5918,5918,1,1916.94,199,2024-05-04
5919,5919,73,1882.35,189,2024-03-30
5920,5920,584,2732.19,209,2024-08-11
5921,5921,410,4117.61,351,2024-04-21
5922,5922,199,889.38,94,2025-03-07
5923,5923,333,2233.34,240,2024-07-22
5924,5924,486,8237.23,307,2024-04-23
5925,5925,343,1249.05,442,2025-03-16
5926,5926,346,1305.87,45,2025-01-21
5927,5927,355,1073.95,346,2024-09-12
5928,5928,193,9798.61,499,2025-02-14
5929,5929,216,8156.68,128,2024-10-16
5930,5930,579,8169.28,39,2024-07-16
5931,5931,412,459.69,234,2024-10-07
5932,5932,256,6405.91,268,2024-07-19
5933,5933,593,3486.9,95,2024-09-21
5934,5934,451,4986.77,20,2024-11-10
5935,5935,295,189.11,110,2024-09-05
5936,5936,185,2429.98,379,2024-10-07
5937,5937,407,9566.09,327,2024-04-09
5938,5938,219,3966.84,453,2024-07-25
5939,5939,260,4049.03,382,2024-05-11
5940,5940,181,43.33,291,2025-01-08
5941,5941,421,624.44,457,2025-01-28
5942,5942,129,8982.33,440,2025-01-03
5943,5943,75,5991.93,351,2024-07-11
5944,5944,127,146.04,445,2024-11-20
5945,5945,262,8454.94,29,2024-12-12
5946,5946,25,8671.25,481,2025-02-12
5947,5947,565,8363.31,417,2024-03-23
5948,5948,180,1514.75,469,2024-11-13
5949,5949,476,221.84,241,2024-06-21
5950,5950,86,9228.17,140,2025-03-05
5951,5951,90,2916.91,250,2025-02-16
5952,5952,341,829.21,378,2024-05-06
5953,5953,74,1944.98,118,2024-12-21
5954,5954,0,8982.48,381,2024-06-11
5955,5955,501,1730.97,410,2024-08-12
5956,5956,459,7212.84,376,2024-03-29
5957,5957,485,5609.97,403,2024-09-13
5958,5958,418,4296.43,256,2024-12-01
5959,5959,528,376.28,16,2024-07-23
5960,5960,202,3219.15,13,2024-08-26
5961,5961,245,7350.81,355,2024-05-16
5962,5962,470,3734.25,422,2025-02-23
5963,5963,28,1085.24,408,2025-01-28
5964,5964,88,280.48,431,2024-09-28
5965,5965,430,7986.75,291,2024-10-17
5966,5966,143,2518.13,477,2024-06-12
5967,5967,260,4790.67,231,2024-11-17
5968,5968,398,3687.95,136,2024-10-27
5969,5969,346,4388.36,205,2024-06-19
5970,5970,8,198.3,213,2025-01-14
5971,5971,63,6002.66,253,2024-11-09
5972,5972,291,4624.67,237,2024-05-18
5973,5973,592,6050.77,49,2024-08-10
5974,5974,493,9557.32,335,2024-08-30
5975,5975,311,8392.47,264,2024-08-30
5976,5976,432,9138.78,292,2024-06-18
5977,5977,201,8599.75,165,2024-12-08
5978,5978,544,6806.11,108,2024-05-27
5979,5979,21,142.38,268,2024-08-29
5980,5980,474,6236.36,118,2024-07-05
5981,5981,32,7.88,166,2024-09-11
5982,5982,20,8229.99,161,2024-11-11
5983,5983,247,6825.83,445,2024-09-01
5984,5984,206,5278.21,43,2024-05-17
5985,5985,176,6050.26,447,2025-03-01
5986,5986,478,8390.95,350,2025-02-14
5987,5987,195,6413.6,116,2025-01-17
5988,5988,344,2152.13,73,2024-07-11
5989,5989,547,5500.68,82,2024-08-29
5990,5990,285,389.9,238,2024-11-08
5991,5991,81,3534.77,182,2024-09-07
5992,5992,119,7295.71,170,2024-09-29
5993,5993,425,3832.46,260,2024-08-15
5994,5994,127,4555.09,279,2024-05-12
5995,5995,86,4327.32,331,2024-08-09
5996,5996,410,2663.99,142,2025-02-21
5997,5997,71,8753.16,296,2024-12-17
5998,5998,74,1824.82,180,2024-05-28
5999,5999,378,5674.39,212,2024-10-04
6000,6000,120,2344.16,167,2025-02-09
6001,6001,402,4431.91,138,2025-01-03
6002,6002,128,630.21,382,2024-04-01
6003,6003,361,3418.56,387,2024-04-20
6004,6004,540,2448.38,245,2024-10-12
6005,6005,494,7230.12,20,2024-10-15
6006,6006,80,3419.29,70,2024-11-13
6007,6007,380,2753.45,406,2025-01-25
6008,6008,374,9144.54,3,2024-12-02
6009,6009,560,3761.49,397,2025-02-11
6010,6010,564,9366.25,124,2024-11-22
6011,6011,573,895.34,244,2025-03-03
6012,6012,470,7554.73,75,2024-07-11
6013,6013,294,6295.73,288,2024-12-30
6014,6014,434,307.38,470,2024-04-06
6015,6015,562,8441.37,30,2024-08-14
6016,6016,121,388.65,133,2024-08-31
6017,6017,430,1973.03,232,2024-08-16
6018,6018,71,1267.75,419,2024-03-30
6019,6019,554,8122.72,485,2024-07-01
6020,6020,203,4293.76,333,2024-05-07
6021,6021,149,5801.55,5,2024-05-14
6022,6022,485,3372.46,387,2024-11-20
6023,6023,89,2976.0,203,2025-01-22
6024,6024,205,4170.86,158,2025-01-20
6025,6025,134,2312.33,387,2025-03-14
6026,6026,239,316.14,21,2024-06-03
6027,6027,352,9436.47,380,2024-09-12
6028,6028,522,3381.21,37,2025-03-16
6029,6029,491,9526.85,462,2024-04-09
6030,6030,191,9861.22,238,2024-10-03
6031,6031,48,731.96,390,2024-07-18
6032,6032,101,6419.36,244,2024-09-12
6033,6033,437,7700.93,282,2024-08-09
6034,6034,475,2338.6,213,2024-04-13
6035,6035,120,3089.22,170,2024-12-18
6036,6036,528,836.49,161,2024-09-11
6037,6037,448,6406.21,33,2024-06-24
6038,6038,569,751.56,134,2024-05-19
6039,6039,394,84.73,388,2024-04-16
6040,6040,54,2675.67,50,2024-08-16
6041,6041,155,1130.08,362,2024-12-30
6042,6042,189,3381.76,237,2025-02-16
6043,6043,70,5090.58,262,2025-02-09
6044,6044,465,3124.79,295,2024-06-15
6045,6045,510,3424.8,459,2024-04-12
6046,6046,203,4876.33,483,2024-04-13
6047,6047,128,1452.18,310,2024-07-13
6048,6048,555,2720.49,444,2025-03-14
6049,6049,217,5684.74,345,2024-09-19
6050,6050,263,6650.16,174,2024-09-21
6051,6051,595,2442.35,65,2024-12-11
6052,6052,171,956.87,315,2024-07-13
6053,6053,166,321.93,33,2024-12-07
6054,6054,81,6529.59,115,2024-08-29
6055,6055,303,9869.94,464,2024-09-18
6056,6056,51,6296.44,178,2024-06-27
6057,6057,188,6414.38,241,2024-09-06
6058,6058,571,7028.08,271,2025-01-21
6059,6059,433,3768.36,468,2025-01-29
6060,6060,509,5078.21,293,2024-06-17
6061,6061,456,4348.59,138,2024-07-13
6062,6062,102,1951.43,306,2024-10-26
6063,6063,86,51.08,341,2025-01-29
6064,6064,107,8321.52,4,2024-10-21
6065,6065,335,9182.27,137,2024-07-29
6066,6066,113,1736.8,408,2024-11-04
6067,6067,70,1975.78,80,2025-03-11
6068,6068,144,145.0,490,2024-12-25
6069,6069,31,7760.68,116,2024-04-21
6070,6070,590,3764.18,266,2024-12-02
6071,6071,29,8679.41,245,2024-12-02
6072,6072,252,9867.41,13,2024-04-12
6073,6073,588,7332.79,0,2024-12-20
6074,6074,186,6484.41,435,2024-11-14
6075,6075,143,907.59,258,2025-02-09
6076,6076,495,5161.73,283,2024-08-13
6077,6077,32,5709.7,380,2024-08-22
6078,6078,251,7020.92,9,2024-04-25
6079,6079,443,3299.43,250,2024-05-13
6080,6080,525,2651.44,34,2025-02-06
6081,6081,168,3393.38,45,2024-08-01
6082,6082,209,9391.62,268,2025-01-09
6083,6083,332,2303.38,325,2024-04-18
6084,6084,566,8399.7,450,2024-12-19
6085,6085,99,5829.63,500,2025-03-05
6086,6086,297,3834.14,7,2024-08-17
6087,6087,489,7520.1,262,2024-09-25
6088,6088,157,2882.21,130,2024-04-16
6089,6089,5,7107.77,201,2024-10-31
6090,6090,1,8760.91,464,2024-12-26
6091,6091,306,7207.5,247,2024-03-18
6092,6092,516,9718.34,42,2024-06-24
6093,6093,77,8867.44,183,2025-01-02
6094,6094,72,6062.2,72,2024-05-10
6095,6095,65,7752.28,410,2024-04-08
6096,6096,61,3289.38,424,2025-02-15
6097,6097,460,607.31,228,2024-03-20
6098,6098,340,1068.65,480,2024-07-27
6099,6099,38,3512.09,227,2024-11-29
6100,6100,111,2099.12,77,2024-05-03
6101,6101,258,1328.0,500,2024-12-29
6102,6102,244,6030.49,104,2024-08-11
6103,6103,127,3285.0,93,2024-06-10
6104,6104,543,5362.77,371,2024-07-18
6105,6105,101,8843.37,121,2024-03-20
6106,6106,75,8713.32,373,2025-01-11
6107,6107,459,871.2,268,2024-08-28
6108,6108,398,2677.24,397,2024-03-29
6109,6109,43,60.89,153,2024-06-30
6110,6110,473,3756.74,4,2024-04-21
6111,6111,15,7685.47,281,2024-12-15
6112,6112,341,3205.55,392,2025-02-02
6113,6113,299,4164.68,260,2025-01-28
6114,6114,338,1161.07,418,2025-02-04
6115,6115,397,6557.33,109,2024-09-08
6116,6116,410,416.57,218,2024-07-14
6117,6117,309,8830.72,145,2025-02-06
6118,6118,418,4277.58,330,2024-10-18
6119,6119,501,525.43,486,2024-06-11
6120,6120,573,6596.46,284,2025-01-28
6121,6121,559,9526.15,290,2024-11-02
6122,6122,291,7344.33,267,2024-04-28
6123,6123,371,4075.43,121,2024-05-28
6124,6124,414,3890.0,151,2024-05-18
6125,6125,114,8636.33,379,2024-09-15
6126,6126,247,8427.18,281,2024-08-26
6127,6127,148,656.67,148,2025-02-19
6128,6128,465,1521.04,129,2024-05-07
6129,6129,504,9997.18,36,2024-07-17
6130,6130,195,741.25,355,2025-01-26
6131,6131,63,6307.85,69,2024-07-28
6132,6132,302,5382.02,187,2024-06-28
6133,6133,224,3.41,247,2024-09-29
6134,6134,118,751.09,226,2024-04-09
6135,6135,594,9181.59,48,2024-11-28
6136,6136,181,2318.94,155,2024-10-05
6137,6137,133,5148.15,212,2024-06-11
6138,6138,270,7847.65,394,2025-02-21
6139,6139,46,8085.32,470,2025-02-21
6140,6140,380,6233.46,493,2024-04-17
6141,6141,199,3027.08,401,2024-05-22
6142,6142,18,1904.44,205,2024-10-24
6143,6143,95,9780.66,435,2024-05-31
6144,6144,568,1515.73,389,2024-05-06
6145,6145,206,2302.19,451,2024-07-29
6146,6146,309,9399.8,37,2024-10-21
6147,6147,381,9939.26,185,2024-07-20
6148,6148,222,830.43,214,2024-11-13
6149,6149,579,6744.38,280,2024-08-25
6150,6150,220,6906.98,5,2024-10-22
6151,6151,69,2450.84,0,2024-11-30
6152,6152,451,7280.85,40,2024-04-20
6153,6153,25,1371.38,395,2024-12-19
6154,6154,286,8562.53,340,2024-04-08
6155,6155,0,5031.34,218,2024-09-27
6156,6156,377,6497.32,139,2024-05-17
6157,6157,306,8220.97,106,2024-09-15
6158,6158,29,7385.04,488,2024-03-16
6159,6159,207,6173.37,193,2024-04-06
6160,6160,53,8934.79,322,2024-12-01
6161,6161,176,6200.21,346,2025-03-13
6162,6162,442,5499.79,212,2024-08-23
6163,6163,196,6535.0,120,2024-09-01
6164,6164,242,6584.21,243,2024-12-17
6165,6165,402,6539.01,433,2025-01-08
6166,6166,307,5830.05,452,2024-08-19
6167,6167,173,9577.57,59,2024-11-20
6168,6168,296,6054.1,388,2025-02-11
6169,6169,48,5227.24,319,2025-01-25
6170,6170,404,1080.91,294,2025-01-27
6171,6171,29,5591.49,377,2024-06-22
6172,6172,183,480.6,368,2024-10-02
6173,6173,157,739.6,359,2025-03-07
6174,6174,99,9885.5,327,2024-11-26
6175,6175,166,5855.88,151,2025-02-25
6176,6176,12,8378.13,447,2024-04-09
6177,6177,355,5351.77,472,2025-02-27
6178,6178,121,1338.26,399,2024-06-27
6179,6179,408,7543.52,142,2024-12-03
6180,6180,553,3307.15,130,2025-01-16
6181,6181,366,6372.55,421,2024-12-30
6182,6182,312,8805.2,52,2024-12-16
6183,6183,101,4729.12,137,2024-05-26
6184,6184,5,3069.21,420,2024-07-05
6185,6185,18,5720.0,179,2024-07-25
6186,6186,289,164.6,152,2024-08-27
6187,6187,48,603.38,436,2024-06-07
6188,6188,348,1842.06,131,2024-03-16
6189,6189,214,8609.19,226,2024-03-19
6190,6190,213,6845.84,39,2025-01-14
6191,6191,168,6332.0,284,2024-07-09
6192,6192,102,4784.24,391,2024-09-12
6193,6193,495,5641.99,321,2024-07-08
6194,6194,503,9664.22,128,2024-06-11
6195,6195,39,9203.4,198,2024-11-07
6196,6196,440,7148.97,184,2024-12-08
6197,6197,364,9520.77,205,2024-05-22
6198,6198,188,4715.56,97,2024-10-08
6199,6199,446,7571.0,445,2024-03-27
6200,6200,323,5131.98,234,2025-03-06
6201,6201,289,6864.77,130,2025-01-09
6202,6202,556,4905.03,417,2024-07-08
6203,6203,418,7587.95,124,2024-09-21
6204,6204,149,5079.68,32,2024-07-10
6205,6205,311,9775.51,322,2025-01-01
6206,6206,115,7526.39,444,2024-12-31
6207,6207,347,6717.77,215,2024-08-02
6208,6208,309,2883.92,18,2024-04-01
6209,6209,34,44.83,432,2024-08-12
6210,6210,486,2470.27,9,2024-04-24
6211,6211,171,2725.27,474,2024-09-30
6212,6212,404,905.13,62,2024-09-07
6213,6213,206,1895.48,249,2025-01-07
6214,6214,338,8112.05,120,2025-02-13
6215,6215,202,4439.02,183,2025-02-22
6216,6216,277,7554.1,26,2024-05-06
6217,6217,588,1961.71,186,2024-03-25
6218,6218,513,2403.6,175,2024-10-17
6219,6219,303,4671.67,52,2024-08-08
6220,6220,97,9560.7,265,2024-09-03
6221,6221,492,1252.46,162,2024-08-09
6222,6222,224,9658.32,410,2024-07-26
6223,6223,598,501.22,305,2024-12-31
6224,6224,116,7035.28,243,2025-02-25
6225,6225,330,4773.87,181,2025-01-12
6226,6226,440,5367.54,488,2025-01-19
6227,6227,153,7197.13,297,2024-10-27
6228,6228,553,3056.18,30,2024-09-10
6229,6229,92,8504.92,100,2025-01-30
6230,6230,256,5955.15,442,2024-10-02
6231,6231,418,8737.24,374,2024-12-29
6232,6232,324,6846.54,193,2025-01-10
6233,6233,11,4354.21,474,2024-08-29
6234,6234,575,9686.56,145,2024-04-29
6235,6235,489,9546.25,331,2024-03-17
6236,6236,389,5685.64,106,2024-10-31
6237,6237,369,8491.32,306,2024-05-18
6238,6238,542,2366.02,323,2024-12-27
6239,6239,155,3128.34,317,2025-01-13
6240,6240,186,9132.81,468,2025-02-12
6241,6241,150,8797.88,180,2024-07-05
6242,6242,391,7778.7,75,2024-03-19
6243,6243,488,9719.78,198,2024-04-30
6244,6244,193,1069.23,274,2025-03-12
6245,6245,40,2455.3,385,2024-08-31
6246,6246,435,2664.23,258,2024-05-14
6247,6247,24,7334.84,400,2024-09-06
6248,6248,11,1047.51,392,2024-12-02
6249,6249,130,5191.49,404,2024-06-18
6250,6250,132,4835.38,413,2024-06-05
6251,6251,402,5580.96,413,2025-02-19
6252,6252,121,3270.12,489,2024-07-16
6253,6253,324,541.09,271,2024-09-22
6254,6254,220,7133.8,448,2024-09-04
6255,6255,260,4818.82,368,2024-12-15
6256,6256,270,9422.57,482,2024-04-23
6257,6257,107,9457.95,276,2024-05-15
6258,6258,180,9167.4,430,2024-10-09
6259,6259,2,533.05,435,2024-04-15
6260,6260,512,3336.11,444,2024-04-12
6261,6261,483,3938.22,420,2024-09-14
6262,6262,285,3309.9,8,2024-06-15
6263,6263,34,3853.37,427,2024-06-28
6264,6264,241,6672.62,146,2024-03-21
6265,6265,352,2583.79,362,2024-09-08
6266,6266,329,6886.08,17,2024-04-24
6267,6267,492,6450.95,73,2024-04-30
6268,6268,412,3638.85,257,2025-01-28
6269,6269,513,1040.37,401,2024-04-03
6270,6270,66,8845.78,379,2024-10-04
6271,6271,325,8312.82,303,2024-10-04
6272,6272,52,3937.17,448,2024-04-22
6273,6273,71,9217.6,257,2024-11-25
6274,6274,161,7920.4,185,2024-09-20
6275,6275,534,2242.47,274,2024-07-02
6276,6276,537,8026.8,109,2024-12-11
6277,6277,384,8984.23,34,2024-05-13
6278,6278,411,3211.39,190,2025-03-08
6279,6279,463,3364.34,51,2024-11-13
6280,6280,486,7647.68,45,2024-04-11
6281,6281,120,1689.5,489,2024-10-19
6282,6282,13,3741.17,344,2024-05-15
6283,6283,515,9990.11,50,2024-12-26
6284,6284,307,7728.69,81,2024-09-19
6285,6285,567,3599.05,248,2025-03-04
6286,6286,19,6321.84,187,2024-08-01
6287,6287,506,9394.38,336,2025-03-06
6288,6288,538,6466.26,132,2025-01-28
6289,6289,450,4680.86,236,2025-03-12
6290,6290,511,31.52,246,2024-06-12
6291,6291,66,3579.8,253,2024-10-09
6292,6292,46,222.07,151,2024-03-18
6293,6293,456,8317.85,197,2024-10-15
6294,6294,134,6308.17,102,2025-02-13
6295,6295,220,3004.0,179,2024-04-14
6296,6296,367,347.96,371,2024-04-17
6297,6297,570,4898.9,251,2025-03-07
6298,6298,586,6077.03,245,2024-03-30
6299,6299,193,2993.74,485,2024-12-09
6300,6300,50,7526.6,276,2024-03-24
6301,6301,207,3162.46,350,2024-12-29
6302,6302,277,2351.19,208,2024-08-26
6303,6303,112,9679.39,305,2024-03-18
6304,6304,368,2550.19,462,2024-12-31
6305,6305,469,6244.3,111,2025-02-06
6306,6306,44,9152.11,80,2025-03-03
6307,6307,127,866.87,262,2024-03-21
6308,6308,593,4495.94,12,2024-05-03
6309,6309,115,3056.49,394,2024-12-31
6310,6310,445,504.39,327,2024-09-12
6311,6311,47,4274.96,443,2025-01-17
6312,6312,597,3557.48,320,2024-03-16
6313,6313,566,9402.59,183,2024-11-24
6314,6314,355,1914.28,20,2024-06-10
6315,6315,180,4501.0,237,2025-01-16
6316,6316,17,6351.62,499,2024-10-05
6317,6317,268,4429.97,26,2024-03-18
6318,6318,133,6510.55,491,2024-10-23
6319,6319,257,2166.3,464,2025-02-05
6320,6320,122,371.01,137,2024-06-24
6321,6321,45,8207.63,400,2025-02-06
6322,6322,175,2338.93,392,2024-06-02
6323,6323,582,2174.6,304,2025-02-15
6324,6324,309,1657.8,291,2024-05-20
6325,6325,336,8416.93,315,2024-04-16
6326,6326,175,2412.91,410,2024-07-10
6327,6327,82,612.84,153,2025-03-12
6328,6328,149,4863.83,52,2024-05-12
6329,6329,252,8876.01,172,2024-10-09
6330,6330,192,2892.34,334,2024-07-26
6331,6331,246,644.59,52,2024-05-05
6332,6332,173,830.83,439,2024-10-04
6333,6333,145,516.07,477,2024-06-26
6334,6334,303,4754.29,211,2024-10-02
6335,6335,529,4695.21,470,2024-12-16
6336,6336,396,6612.55,141,2024-07-25
6337,6337,397,1128.67,166,2024-04-08
6338,6338,484,1972.13,463,2024-12-28
6339,6339,367,4026.23,127,2024-08-17
6340,6340,288,8005.32,356,2024-11-11
6341,6341,79,4522.32,120,2024-09-16
6342,6342,319,1682.68,336,2024-12-24
6343,6343,232,8985.27,71,2024-11-27
6344,6344,188,1154.94,341,2024-05-12
6345,6345,55,1485.47,334,2025-03-15
6346,6346,403,978.18,399,2024-07-16
6347,6347,262,648.08,36,2024-10-11
6348,6348,479,1443.33,53,2024-06-06
6349,6349,115,9827.63,20,2024-04-29
6350,6350,500,8472.24,291,2025-02-05
6351,6351,393,2540.95,450,2024-11-19
6352,6352,406,3591.2,52,2025-03-07
6353,6353,140,6450.84,361,2024-11-29
6354,6354,422,8344.21,334,2025-02-28
6355,6355,359,4048.86,459,2025-02-22
6356,6356,166,5876.44,483,2025-02-02
6357,6357,334,4081.62,482,2024-06-22
6358,6358,403,4148.61,132,2025-01-19
6359,6359,44,7992.52,221,2025-03-11
6360,6360,513,9240.6,376,2024-10-07
6361,6361,431,6758.05,112,2025-02-27
6362,6362,364,7112.35,386,2025-02-12
6363,6363,372,4213.97,141,2025-01-20
6364,6364,500,2236.86,423,2025-02-19
6365,6365,228,7504.36,227,2024-11-04
6366,6366,263,1707.65,196,2024-10-11
6367,6367,518,8956.41,153,2025-01-03
6368,6368,383,1566.38,94,2024-03-27
6369,6369,315,9325.72,417,2025-01-09
6370,6370,215,3639.71,411,2024-12-06
6371,6371,130,5113.42,356,2024-08-29
6372,6372,184,5043.25,184,2024-08-19
6373,6373,111,6727.94,229,2024-08-07
6374,6374,15,1154.17,345,2024-06-21
6375,6375,517,2448.83,323,2024-08-13
6376,6376,133,5690.27,430,2024-05-18
6377,6377,261,3417.04,156,2024-09-03
6378,6378,576,1193.12,250,2024-05-06
6379,6379,135,7859.1,253,2024-09-01
6380,6380,221,7886.96,336,2024-09-12
6381,6381,531,9948.58,309,2024-08-02
6382,6382,133,9910.99,5,2025-02-21
6383,6383,136,8151.0,402,2024-04-09
6384,6384,149,6342.42,348,2024-11-14
6385,6385,442,4809.26,163,2025-01-31
6386,6386,366,2866.24,48,2024-11-03
6387,6387,438,655.86,147,2024-03-17
6388,6388,307,8806.85,467,2024-04-09
6389,6389,343,6837.01,420,2024-12-08
6390,6390,92,802.63,442,2024-05-07
6391,6391,357,2340.53,386,2024-04-04
6392,6392,270,8122.76,469,2024-08-12
6393,6393,27,1378.23,83,2024-06-06
6394,6394,84,5320.93,310,2025-03-10
6395,6395,345,4203.39,130,2024-11-26
6396,6396,466,4162.95,27,2024-06-09
6397,6397,9,6512.19,82,2024-06-25
6398,6398,402,5700.38,36,2024-08-05
6399,6399,204,1492.52,177,2024-12-14
6400,6400,453,2484.32,465,2024-09-29
6401,6401,253,1423.63,69,2024-04-12
6402,6402,494,7476.91,9,2025-03-03
6403,6403,546,3906.33,360,2025-01-06
6404,6404,41,25.45,384,2024-07-03
6405,6405,536,4602.19,342,2024-08-02
6406,6406,433,1568.97,376,2024-06-10
6407,6407,264,9123.75,121,2024-06-19
6408,6408,558,7058.85,171,2024-08-27
6409,6409,437,5267.1,484,2024-06-29
6410,6410,339,9601.58,410,2024-12-29
6411,6411,428,7838.1,66,2024-03-30
6412,6412,467,4786.99,304,2024-11-26
6413,6413,595,8091.25,150,2025-02-18
6414,6414,108,5637.56,36,2025-01-24
6415,6415,600,4625.33,244,2024-04-14
6416,6416,258,9773.04,235,2024-12-12
6417,6417,396,3719.5,200,2024-03-21
6418,6418,93,9110.12,374,2024-09-30
6419,6419,35,2664.03,258,2024-10-29
6420,6420,418,4626.21,322,2025-03-09
6421,6421,198,240.34,423,2024-04-22
6422,6422,429,4098.18,363,2025-01-21
6423,6423,335,9113.7,359,2024-09-07
6424,6424,337,6501.72,415,2024-09-17
6425,6425,496,5052.46,36,2024-12-19
6426,6426,385,6480.8,102,2024-05-27
6427,6427,98,2401.32,249,2024-12-05
6428,6428,30,9861.98,10,2024-04-19
6429,6429,284,8756.21,367,2024-08-13
6430,6430,548,7549.07,41,2025-01-10
6431,6431,263,3943.76,78,2024-05-14
6432,6432,258,5160.54,216,2024-08-30
6433,6433,262,646.44,214,2024-08-10
6434,6434,223,2504.64,288,2025-01-02
6435,6435,321,7495.14,20,2024-06-13
6436,6436,364,8451.34,2,2024-12-29
6437,6437,55,510.15,67,2025-02-10
6438,6438,572,7990.64,463,2024-09-22
6439,6439,35,593.87,308,2024-10-08
6440,6440,269,715.34,28,2024-06-07
6441,6441,367,724.53,34,2024-06-06
6442,6442,163,4781.35,232,2024-12-14
6443,6443,119,6271.75,311,2024-09-25
6444,6444,202,9668.83,217,2024-07-30
6445,6445,518,4474.39,89,2024-11-21
6446,6446,81,5698.62,250,2024-08-02
6447,6447,538,9905.25,405,2024-04-01
6448,6448,37,5278.06,391,2024-06-22
6449,6449,229,3720.83,162,2025-01-05
6450,6450,162,1364.83,409,2024-12-28
6451,6451,372,5320.84,301,2024-06-27
6452,6452,232,7122.58,198,2024-08-11
6453,6453,357,4339.27,96,2024-12-01
6454,6454,219,1769.99,336,2024-08-11
6455,6455,30,893.27,463,2024-03-19
6456,6456,425,9535.02,142,2024-11-11
6457,6457,289,6771.3,412,2024-10-12
6458,6458,550,6822.8,61,2024-03-31
6459,6459,307,4002.54,433,2024-08-27
6460,6460,17,6718.93,446,2024-12-15
6461,6461,530,898.74,16,2024-09-20
6462,6462,416,3988.62,50,2024-07-21
6463,6463,169,9579.23,253,2024-07-04
6464,6464,10,1525.66,297,2024-04-25
6465,6465,216,9008.71,37,2025-02-13
6466,6466,431,6619.47,128,2025-03-11
6467,6467,597,2864.24,102,2024-10-13
6468,6468,192,3124.69,227,2024-08-31
6469,6469,178,4607.44,377,2024-06-23
6470,6470,567,9997.17,134,2024-04-03
6471,6471,406,8166.02,64,2024-03-30
6472,6472,512,5137.76,200,2024-05-01
6473,6473,546,2044.13,95,2024-10-15
6474,6474,370,6672.4,55,2024-05-14
6475,6475,319,4482.21,119,2024-12-12
6476,6476,334,548.53,117,2025-03-07
6477,6477,371,2381.73,398,2024-05-20
6478,6478,131,1209.86,278,2024-11-03
6479,6479,426,8452.33,440,2024-06-15
6480,6480,200,51.85,72,2024-10-08
6481,6481,516,6214.81,325,2024-07-04
6482,6482,182,9481.54,80,2024-06-09
6483,6483,262,7923.7,402,2024-10-19
6484,6484,453,1459.53,162,2024-08-21
6485,6485,214,6161.52,273,2024-10-02
6486,6486,79,8311.55,27,2025-03-15
